hsmpSn,공급유형,대표세대수,원본행수,원본자치구,주소수,주소,전용면적_최소,전용면적_최대,공식자치구,공식행정동,프로젝트자치구,프로젝트행정동,25개동포함여부
31006961,매입임대,18.0,9,서구,1,전남광주통합특별시 서구 금화로481번길 6-9,45.36,61.53,서구,농성2동,서구,농성2동,False
31006963,매입임대,18.0,2,남구,1,전남광주통합특별시 남구 금화로394번길 30,42.08,42.08,남구,월산5동,남구,월산5동,False
31006964,매입임대,6.0,1,북구,1,전남광주통합특별시 북구 연양로117번길 1,84.78,84.78,북구,양산동,북구,양산동,False
31006966,매입임대,9.0,3,남구,1,전남광주통합특별시 남구 백운로52번길 4,60.3,60.95,남구,백운1동,남구,백운1동,False
31006967,매입임대,15.0,5,북구,1,전남광주통합특별시 북구 북문대로249번길 13-1,43.56,54.18,북구,동림동,북구,동림동,False
31006968,매입임대,15.0,5,광산구,1,전남광주통합특별시 광산구 내상로33번길 14,50.49,55.18,광산구,송정2동,광산구,송정2동,False
31036841,매입임대,9.0,3,동구,1,전남광주통합특별시 동구 산수길35번길 22,63.88,66.11,동구,계림2동,동구,계림2동,False
31036842,매입임대,9.0,3,동구,1,전남광주통합특별시 동구 산수길35번길 20-7,59.5,62.1,동구,계림2동,동구,계림2동,False
31036843,매입임대,9.0,4,서구,1,전남광주통합특별시 서구 천변좌로130번길 18,52.095,63.155,서구,양3동,서구,양3동,False
31036844,매입임대,9.0,3,서구,1,전남광주통합특별시 서구 월산로225번길 13-13,51.75,71.07,서구,농성1동,서구,농성1동,True
31036845,매입임대,9.0,3,동구,1,전남광주통합특별시 동구 무등로449번길 36,51.6,58.08,동구,산수1동,동구,산수1동,False
31036846,매입임대,15.0,6,서구,1,전남광주통합특별시 서구 쌍촌로47번길 31,59.04,66.305,서구,상무2동,서구,상무2동,False
31036847,매입임대,9.0,3,남구,1,전남광주통합특별시 남구 금화로446번나길 14,62.52,65.03,남구,월산4동,남구,월산4동,False
31036848,매입임대,6.0,4,남구,1,전남광주통합특별시 남구 구성로78번길 35,68.4,71.61,남구,월산동,남구,월산동,False
31036849,매입임대,16.0,6,광산구,1,전남광주통합특별시 광산구 소촌로46번길 3-20,55.68,65.28,광산구,어룡동,광산구,어룡동,False
31036851,매입임대,9.0,3,동구,1,전남광주통합특별시 동구 산수길35번길 24,56.88,61.97,동구,계림2동,동구,계림2동,False
31036853,매입임대,9.0,4,서구,1,전남광주통합특별시 서구 천변좌로130번길 16-1,52.095,63.155,서구,양3동,서구,양3동,False
31036854,매입임대,9.0,4,서구,1,전남광주통합특별시 서구 천변좌로130번길 16,52.095,63.155,서구,양3동,서구,양3동,False
31041265,매입임대,9.0,3,동구,1,전남광주통합특별시 동구 산수길39번길 21,61.64,63.74,동구,계림2동,동구,계림2동,False
31041266,매입임대,12.0,2,서구,1,전남광주통합특별시 서구 천변좌로130번길 17,44.08,44.08,서구,양3동,서구,양3동,False
31041267,매입임대,9.0,3,북구,1,전남광주통합특별시 북구 오문로38번길 17,61.74,65.27,북구,오치1동,북구,오치1동,False
31041268,매입임대,18.0,4,북구,1,전남광주통합특별시 북구 비엔날레로93번길 23-5,62.64,64.32,북구,용봉동,북구,용봉동,True
31041269,매입임대,9.0,3,동구,1,전남광주통합특별시 동구 산수길39번길 25-1,61.64,63.74,동구,계림2동,동구,계림2동,False
31041270,매입임대,9.0,3,동구,1,전남광주통합특별시 동구 산수길39번길 23,61.64,63.74,동구,계림2동,동구,계림2동,False
31041271,매입임대,9.0,3,동구,1,전남광주통합특별시 동구 산수길35번길 28,56.88,61.97,동구,계림2동,동구,계림2동,False
31041272,매입임대,18.0,1,광산구,1,전남광주통합특별시 광산구 월전로 6-55,46.36,46.36,광산구,평동,광산구,평동,False
31041273,매입임대,12.0,2,북구,1,전남광주통합특별시 북구 신촌로13번길 15,66.285,78.325,북구,오치1동,북구,오치1동,False
31041274,매입임대,18.0,1,광산구,1,전남광주통합특별시 광산구 월전로 6-51,46.36,46.36,광산구,평동,광산구,평동,False
31041275,매입임대,9.0,3,동구,1,전남광주통합특별시 동구 산수길35번길 26,56.88,61.97,동구,계림2동,동구,계림2동,False
31041276,매입임대,15.0,6,광산구,1,전남광주통합특별시 광산구 월전로 6-59,50.4,59.22,광산구,평동,광산구,평동,False
31041277,매입임대,18.0,3,광산구,1,전남광주통합특별시 광산구 월전로 6-39,45.88,46.62,광산구,평동,광산구,평동,False
31041278,매입임대,9.0,3,동구,1,전남광주통합특별시 동구 산수길39번길 25,61.64,63.74,동구,계림2동,동구,계림2동,False
31041279,매입임대,9.0,3,북구,1,전남광주통합특별시 북구 오문로38번길 15,61.74,64.59,북구,오치1동,북구,오치1동,False
31045688,매입임대,12.0,4,북구,1,전남광주통합특별시 북구 군왕로51번길 114,42.24,50.17,북구,두암1동,북구,두암1동,False
31046399,10년임대,520.0,5,광산구,1,전남광주통합특별시 광산구 선운로 65,66.85,74.98,광산구,어룡동,광산구,어룡동,False
31055979,매입임대,18.0,4,남구,1,전남광주통합특별시 남구 월산로116번길 20-11,58.635,62.9,남구,월산동,남구,월산동,False
31055980,매입임대,16.0,5,광산구,1,전남광주통합특별시 광산구 월전로 22-55,44.1,77.49,광산구,평동,광산구,평동,False
31055981,매입임대,18.0,2,남구,1,전남광주통합특별시 남구 월산로116번길 20-9,59.08,62.02,남구,월산동,남구,월산동,False
31055982,매입임대,18.0,6,남구,1,전남광주통합특별시 남구 사직안길 6,48.57,58.14,남구,사직동,남구,사직동,False
31055984,매입임대,9.0,3,서구,1,전남광주통합특별시 서구 월드컵4강로71번길 19,60.72,63.6,서구,화정4동,서구,화정4동,False
31101996,행복주택,902.0,7,남구,1,전남광주통합특별시 남구 행암길 9,16.99,44.96,남구,효덕동,남구,효덕동,True
31105740,매입임대,11.0,5,북구,1,전남광주통합특별시 북구 용봉택지로13번길 17-1,32.66,75.09,북구,용봉동,북구,용봉동,True
31105741,매입임대,8.0,4,북구,1,전남광주통합특별시 북구 일곡마을로124번길 37,44.84,91.88,북구,일곡동,북구,일곡동,False
31105743,매입임대,18.0,4,북구,1,전남광주통합특별시 북구 군왕로 101,50.955,61.34,북구,두암1동,북구,두암1동,False
31105744,매입임대,8.0,4,북구,1,전남광주통합특별시 북구 일곡마을로124번길 41,46.01,89.69,북구,일곡동,북구,일곡동,False
31105745,매입임대,8.0,4,광산구,1,전남광주통합특별시 광산구 우산로 74-18,59.36,77.7,광산구,우산동,광산구,우산동,True
31111837,매입임대,8.0,5,서구,1,전남광주통합특별시 서구 상무대로1194번길 8-19,57.62,76.38,서구,농성1동,서구,농성1동,True
31111838,매입임대,9.0,3,남구,1,전남광주통합특별시 남구 대남대로340번길 41,61.425,66.6,남구,월산4동,남구,월산4동,False
31111842,매입임대,18.0,6,서구,1,전남광주통합특별시 서구 화정로49번길 15,59.85,67.31,서구,상무2동,서구,상무2동,False
31111844,매입임대,18.0,8,서구,1,전남광주통합특별시 서구 화정로49번길 15-1,61.07,67.12,서구,상무2동,서구,상무2동,False
31111845,매입임대,18.0,3,북구,1,전남광주통합특별시 북구 중흥로17번길 7,59.07,68.7,북구,신안동,북구,신안동,False
31113253,매입임대,6.0,3,광산구,1,전남광주통합특별시 광산구 월곡로71번길 19-7,34.98,38.68,광산구,월곡1동,광산구,월곡1동,False
31113254,매입임대,12.0,4,북구,1,전남광주통합특별시 북구 천지인로105번길 11-11,65.46,75.3,북구,오치1동,북구,오치1동,False
31113256,매입임대,12.0,2,북구,1,전남광주통합특별시 북구 중가로37번길 9,48.51,50.2,북구,중앙동,북구,중앙동,False
31118712,매입임대,1.0,1,북구,1,전남광주통합특별시 북구 반룡로27번길 10-7,18.39,18.39,북구,용봉동,북구,용봉동,True
31118713,매입임대,1.0,1,북구,1,전남광주통합특별시 북구 반룡로27번길 10-7,18.39,18.39,북구,용봉동,북구,용봉동,True
31122371,매입임대,1.0,1,동구,1,전남광주통합특별시 동구 충장로58번길 14,49.831,49.831,동구,충장동,동구,충장동,True
31122482,매입임대,1.0,1,동구,1,전남광주통합특별시 동구 충장로58번길 14,49.831,49.831,동구,충장동,동구,충장동,True
31122483,매입임대,1.0,1,동구,1,전남광주통합특별시 동구 충장로58번길 14,49.831,49.831,동구,충장동,동구,충장동,True
31122484,매입임대,1.0,1,동구,1,전남광주통합특별시 동구 충장로58번길 14,49.831,49.831,동구,충장동,동구,충장동,True
31135041,매입임대,18.0,6,광산구,1,전남광주통합특별시 광산구 송도로 348-3,60.76,69.44,광산구,신흥동,광산구,신흥동,False
31135043,매입임대,9.0,3,광산구,1,전남광주통합특별시 광산구 송도로 348-2,60.76,69.44,광산구,신흥동,광산구,신흥동,False
31135045,매입임대,9.0,2,남구,1,전남광주통합특별시 남구 구성로 104-1,49.5629,64.9162,남구,사직동,남구,사직동,False
31135046,매입임대,12.0,4,북구,1,전남광주통합특별시 북구 경열로234번길 46,62.52,66.48,북구,중흥1동,북구,중흥1동,False
31135047,매입임대,18.0,4,광산구,1,전남광주통합특별시 광산구 송도로 348-1,62.72,64.68,광산구,신흥동,광산구,신흥동,False
31150837,매입임대,18.0,6,광산구,1,전남광주통합특별시 광산구 소촌로 90-16,59.25,68.32,광산구,어룡동,광산구,어룡동,False
31151685,매입임대,9.0,3,서구,1,전남광주통합특별시 서구 양동로17번길 17,40.74,46.575,서구,양3동,서구,양3동,False
31160885,매입임대,6.0,3,북구,1,전남광주통합특별시 북구 일곡마을로 129-14,81.76,84.38,북구,일곡동,북구,일곡동,False
31170284,매입임대,1.0,1,북구,1,전남광주통합특별시 북구 반룡로27번길 10-7,18.41,18.41,북구,용봉동,북구,용봉동,True
31170700,매입임대,1.0,1,북구,1,전남광주통합특별시 북구 반룡로27번길 10-7,18.5,18.5,북구,용봉동,북구,용봉동,True
31170701,매입임대,1.0,1,북구,1,전남광주통합특별시 북구 반룡로27번길 10-7,17.05,17.05,북구,용봉동,북구,용봉동,True
31170702,매입임대,1.0,1,북구,1,전남광주통합특별시 북구 반룡로27번길 10-7,18.41,18.41,북구,용봉동,북구,용봉동,True
31170703,매입임대,1.0,1,북구,1,전남광주통합특별시 북구 반룡로27번길 10-7,18.39,18.39,북구,용봉동,북구,용봉동,True
31170704,매입임대,1.0,1,북구,1,전남광주통합특별시 북구 반룡로27번길 10-7,18.5,18.5,북구,용봉동,북구,용봉동,True
31170705,매입임대,1.0,1,북구,1,전남광주통합특별시 북구 반룡로27번길 10-7,17.05,17.05,북구,용봉동,북구,용봉동,True
31170706,매입임대,1.0,1,북구,1,전남광주통합특별시 북구 반룡로27번길 10-7,26.56,26.56,북구,용봉동,북구,용봉동,True
31173635,매입임대,9.0,2,남구,1,전남광주통합특별시 남구 월광2길 45,49.575,49.99,남구,월산4동,남구,월산4동,False
31173636,매입임대,18.0,3,북구,1,전남광주통합특별시 북구 우치로383번길 9,44.88,54.42,북구,삼각동,북구,삼각동,False
31173642,매입임대,18.0,15,서구,1,전남광주통합특별시 서구 화정로21번길 10,49.04,82.82,서구,상무2동,서구,상무2동,False
31182436,매입임대,1.0,1,서구,1,전남광주통합특별시 서구 상무민주로5번길 9,19.5438,19.5438,서구,상무1동,서구,상무1동,False
31187238,매입임대,18.0,3,서구,1,전남광주통합특별시 서구 양동로17번길 18,76.2328,78.9324,서구,양3동,서구,양3동,False
31189001,매입임대,1.0,1,서구,1,전남광주통합특별시 서구 상무민주로5번길 9,19.5438,19.5438,서구,상무1동,서구,상무1동,False
31189201,행복주택,460.0,3,남구,1,전남광주통합특별시 남구 노대실로 9,16.85,36.72,남구,효덕동,남구,효덕동,True
31189423,매입임대,1.0,1,북구,1,전남광주통합특별시 북구 면앙로32번길 8-7,14.16,14.16,북구,용봉동,북구,용봉동,True
31189424,매입임대,1.0,1,북구,1,전남광주통합특별시 북구 면앙로32번길 8-7,14.5,14.5,북구,용봉동,북구,용봉동,True
31189456,매입임대,1.0,1,북구,1,전남광주통합특별시 북구 면앙로32번길 8-7,14.16,14.16,북구,용봉동,북구,용봉동,True
31189481,매입임대,1.0,1,북구,1,전남광주통합특별시 북구 면앙로32번길 8-7,14.5,14.5,북구,용봉동,북구,용봉동,True
31189482,매입임대,1.0,1,북구,1,전남광주통합특별시 북구 면앙로32번길 8-7,14.21,14.21,북구,용봉동,북구,용봉동,True
31189483,매입임대,1.0,1,북구,1,전남광주통합특별시 북구 면앙로32번길 8-7,14.16,14.16,북구,용봉동,북구,용봉동,True
31189484,매입임대,1.0,1,북구,1,전남광주통합특별시 북구 면앙로32번길 8-7,14.21,14.21,북구,용봉동,북구,용봉동,True
31189539,매입임대,1.0,1,북구,1,전남광주통합특별시 북구 면앙로32번길 8-7,14.16,14.16,북구,용봉동,북구,용봉동,True
31189540,매입임대,1.0,1,북구,1,전남광주통합특별시 북구 면앙로32번길 8-7,14.5,14.5,북구,용봉동,북구,용봉동,True
31189541,매입임대,1.0,1,북구,1,전남광주통합특별시 북구 면앙로32번길 8-7,14.16,14.16,북구,용봉동,북구,용봉동,True
31189542,매입임대,1.0,1,북구,1,전남광주통합특별시 북구 면앙로32번길 8-7,14.21,14.21,북구,용봉동,북구,용봉동,True
31189543,매입임대,1.0,1,북구,1,전남광주통합특별시 북구 면앙로32번길 8-7,14.16,14.16,북구,용봉동,북구,용봉동,True
31189599,매입임대,1.0,1,북구,1,전남광주통합특별시 북구 면앙로32번길 8-7,14.21,14.21,북구,용봉동,북구,용봉동,True
31189625,매입임대,1.0,1,북구,1,전남광주통합특별시 북구 면앙로32번길 8-7,14.21,14.21,북구,용봉동,북구,용봉동,True
31189626,매입임대,1.0,1,북구,1,전남광주통합특별시 북구 면앙로32번길 8-7,14.21,14.21,북구,용봉동,북구,용봉동,True
31190046,매입임대,9.0,2,북구,1,전남광주통합특별시 북구 경양로87번길 8-8,40.3,45.39,북구,신안동,북구,신안동,False
31190049,매입임대,18.0,4,서구,1,전남광주통합특별시 서구 화정로21번길 10-1,27.3,29.4,서구,상무2동,서구,상무2동,False
31190053,매입임대,8.0,4,북구,1,전남광주통합특별시 북구 설죽로 390-15,52.45,60.05,북구,삼각동,북구,삼각동,False
31191163,매입임대,9.0,2,남구,1,전남광주통합특별시 남구 금화로456번길 26,49.2,49.48,남구,월산4동,남구,월산4동,False
